file,line_no,id,speaker,trans,category,arc,episode
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,72,4901032160590,甜花,"没关系……
因为踩到的、只是树胶糖浆……",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,73,4901032160600,甜花,"虽然踩到之后……
糖浆就被我弄得四处飞溅了……",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,82,4901032160640,甜花,"但是……真的，很冷哦……
比冰块还要冷……",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Endless×Loop\B-1シナリオ-ドキドキはぁとふる.csv,32,4901002020150,甜花,,283活动剧情,Endless×Loop,B-1シナリオ-ドキドキはぁとふる
283活动剧情\Endless×Loop\B-1シナリオ-ドキドキはぁとふる.csv,34,4901002020160,甜花,,283活动剧情,Endless×Loop,B-1シナリオ-ドキドキはぁとふる
283活动剧情\Endless×Loop\B-1シナリオ-ドキドキはぁとふる.csv,36,4901002020170,甜花,"……在家里等你哦……
今天，大家都在……",283活动剧情,Endless×Loop,B-1シナリオ-ドキドキはぁとふる
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,3,4901002050010,甜花,……门、开着哦……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,5,4901002050020,甜花,欢迎回来……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,6,4901002050030,甜花,——哥哥,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,12,4901002050060,甜花,"……？
你在说什么？",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,20,4901002050110,甜花,……不知道,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,27,4901002050150,甜花,"啊……还没有……
现在跟他说……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,28,4901002050160,甜花,"哥哥……千雪姐……教了甜花
试着做了料理……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,29,4901002050170,甜花,哥哥，你会吃吗……？,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,37,4901002050190,甜花,"嗯……做了很多
也想给千雪姐跟小奈吃……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,45,4901002050220,甜花,"诶嘿嘿……
哥哥……太好了",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,48,4901002050250,甜花,"嗯……
大家能说好吃，很开心……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,53,4901002050270,甜花,"诶嘿嘿……
汉堡还有的",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,58,4901002050300,甜花,诶嘿嘿……招待不周了……！,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,60,4901002050320,甜花,甜花也想……一起玩游戏……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,66,4901002050350,甜花,"怎么会……是因为……
甜花做的料理其实不好吃吗……？",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,77,4901002050430,甜花,嗯……知道了……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,87,4901002050480,甜花,"制作人……
不能……勉强自己哦……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,97,4901002050530,甜花,"嗯……！
甜花也……一样……！",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,101,4901002050550,甜花,"诶嘿嘿……谢谢你，哥哥……！
甜花马上就去拿来……！",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,102,4901002050560,甜花,久等了……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,105,4901002050570,甜花,,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,107,4901002050580,甜花,"啊……！
对、对不起……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,110,4901002050590,甜花,……怎么样？,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,112,4901002050600,甜花,太好了……！,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,114,4901002050610,甜花,"诶嘿嘿……哥哥……
别急……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,126,4901002050670,甜花,"诶嘿嘿……太好了呢，千雪……
击掌！耶♪",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,140,4901002050770,甜花,呼啊……嗯……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,142,4901002050780,甜花,"嗯……但是……
还想，跟哥哥……玩……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,145,4901002050800,甜花,"嗯……知道了……
晚安……哥哥……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,154,4901002050830,甜花,诶？有事？,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,163,4901002050870,甜花,哥哥……欢迎回来……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,164,4901002050880,甜花,"要吃甜花做的……
料理哦？",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Secret×Rose\シークレット Secret×Fragrance.csv,27,4901011160160,甜花,…………,283活动剧情,Secret×Rose,シークレット Secret×Fragrance
283活动剧情\Secret×Rose\シークレット Secret×Fragrance.csv,29,4901011160170,甜花,"……终于见到你了……
我一直，都在等待这一刻……",283活动剧情,Secret×Rose,シークレット Secret×Fragrance
283活动剧情\Secret×Rose\シークレット Secret×Fragrance.csv,31,4901011160180,甜花,……为什么要丢下我一个人呢？,283活动剧情,Secret×Rose,シークレット Secret×Fragrance
283活动剧情\Secret×Rose\シークレット Secret×Fragrance.csv,33,4901011160190,甜花,"对我来说，没有你的人生根本毫无价值……
——你知道的吧？",283活动剧情,Secret×Rose,シークレット Secret×Fragrance
283活动剧情\Secret×Rose\シークレット Secret×Fragrance.csv,35,4901011160191,甜花＆主人公,呵呵……,283活动剧情,Secret×Rose,シークレット Secret×Fragrance
283活动剧情\Secret×Rose\シークレット Secret×Fragrance.csv,37,4901011160200,甜花,是啊……但，到此为止了……,283活动剧情,Secret×Rose,シークレット Secret×Fragrance
283活动剧情\Secret×Rose\シークレット Secret×Fragrance.csv,38,4901011160210,甜花,从今以后要一直在一起……,283活动剧情,Secret×Rose,シークレット Secret×Fragrance
283活动剧情\Secret×Rose\シークレット Secret×Fragrance.csv,40,4901011160220,甜花,好……我会和你一起……,283活动剧情,Secret×Rose,シークレット Secret×Fragrance
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,6,4901011080030,甜花,啊，甘奈……和……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,7,4901011080040,甜花,那，那个人是……？,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,9,4901011080060,甜花,唔，嗯…………,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,12,4901011080080,甜花,您好……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,14,4901011080090,甜花,"甜花吗……？
没有，这样的事哦……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,15,4901011080100,甜花,甘奈她，比我更加了不起……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,18,4901011080110,甜花,"但是……最近，甜花想试着
去努力……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,20,4901011080120,甜花,"那个……
好好的，去上课……？",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,22,4901011080130,甜花,"还有……在上课的时候，睡午觉……
的次数……减少了……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,24,4901011080140,甜花,"真，真的吗……？
诶嘿嘿……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,50,4901011080340,甜花,那，那个……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,53,4901011080370,甜花,唔，嗯……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,54,4901011080371,甘奈＆甜花,……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,55,4901011080380,甜花,"那，那个啊……
甜花，一直在给大家添麻烦……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,56,4901011080390,甜花,"想要振作点，
试着努力了……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,57,4901011080400,甜花,"但似乎让甘奈担心了……
对不起……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,60,4901011080430,甜花,诶嘿嘿……和好吧……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,65,4901011080470,甜花,那，那个……千雪学姐……！,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,66,4901011080480,甜花,"甜花，让大家操心了……
所以想……为大家……做点什么……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,68,4901011080500,甜花,"……！
让甜花来吗……？",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,70,4901011080520,甜花,"嗯……！
交给我吧……！",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,71,4901011080530,甜花,诶嘿嘿……久等了,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,73,4901011080550,甜花,是蔷薇茶……哦……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,74,4901011080560,甜花,"从七草老师那里……
收到的……很美味的茶……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,77,4901011080590,甜花,诶嘿嘿……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,80,4901011080600,甜花,"老师……？
甜花泡的茶，不好喝吗……？",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,84,4901011080610,甜花,"诶嘿嘿……
太好了……！",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,91,4901011080640,甜花,"诶嘿嘿……
老师，还能，再续杯哦……",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,99,4901011080660,甜花,再也……不会放手了……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,102,4901011080680,甜花,这样啊……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,103,4901011080690,甜花,但是……待会，一定要喝哦……！,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,114,4901011080760,甜花,我再去泡点……？,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,116,4901011080770,甜花,太好啦……！,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,126,4901011080820,甜花,请用茶……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,128,4901011080830,甜花,这样……啊……,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,133,4901011080860,甜花,嗯……约好了……！,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,136,4901011080880,甜花,您好……！,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,138,4901011080890,甜花,"诶嘿嘿……
因为今天睡够了午觉……！",283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,140,4901011080891,甘奈＆甜花,诶？,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,143,4901011080910,甜花,甜花……看起来很奇怪吗……？,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,145,4901011080911,甘奈＆甜花,……………？,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\Secret×Rose\ユニット ED 愛らしい少女たち.csv,148,4901011080930,甜花,是做了……噩梦吗……？,283活动剧情,Secret×Rose,ユニット ED 愛らしい少女たち
283活动剧情\World×Code\密室で×爆破装置×犯人を当てる-探偵（甜花）.csv,2,4901021160010,甜花,"唔——
5……9……6……",283活动剧情,World×Code,密室で×爆破装置×犯人を当てる-探偵（甜花）
283活动剧情\World×Code\密室で×爆破装置×犯人を当てる-探偵（甜花）.csv,3,4901021160020,甜花,……停下来了……！,283活动剧情,World×Code,密室で×爆破装置×犯人を当てる-探偵（甜花）
283活动剧情\World×Code\密室で×爆破装置×犯人を当てる-探偵（甜花）.csv,5,4901021160030,甜花,那个……,283活动剧情,World×Code,密室で×爆破装置×犯人を当てる-探偵（甜花）
283活动剧情\World×Code\密室で×爆破装置×犯人を当てる-探偵（甜花）.csv,6,4901021160040,甜花,"犯人，
没有注意到……甜花在午睡……",283活动剧情,World×Code,密室で×爆破装置×犯人を当てる-探偵（甜花）
283活动剧情\World×Code\密室で×爆破装置×犯人を当てる-探偵（甜花）.csv,7,4901021160050,甜花,"所以，犯人设置炸弹的事……
甜花看到了……",283活动剧情,World×Code,密室で×爆破装置×犯人を当てる-探偵（甜花）
283活动剧情\World×Code\密室で×爆破装置×犯人を当てる-探偵（甜花）.csv,9,4901021160060,甜花,"诶嘿嘿……
是甜花的胜利……！！",283活动剧情,World×Code,密室で×爆破装置×犯人を当てる-探偵（甜花）
