file,line_no,id,speaker,trans,category,arc,episode
283活动剧情\Detective×Murder\【２日目】14_36-あさひ・冬優子・愛依.csv,71,4901032180530,冬優子,——……,283活动剧情,Detective×Murder,【２日目】14_36-あさひ・冬優子・愛依
283活动剧情\Detective×Murder\【２日目】14_36-あさひ・冬優子・愛依.csv,75,4901032180540,冬優子,……大概？,283活动剧情,Detective×Murder,【２日目】14_36-あさひ・冬優子・愛依
283活动剧情\Detective×Murder\【２日目】16_04-為すべきは──.csv,8,4901032360010,冬優子,……看来，你好像已经有一定把握了呢,283活动剧情,Detective×Murder,【２日目】16_04-為すべきは──
283活动剧情\Detective×Murder\【２日目】16_04-為すべきは──.csv,12,4901032360040,冬優子,,283活动剧情,Detective×Murder,【２日目】16_04-為すべきは──
283活动剧情\Detective×Murder\【２日目】16_08-贖罪の山羊２.csv,13,4901032370040,冬優子,……这是什么意思？,283活动剧情,Detective×Murder,【２日目】16_08-贖罪の山羊２
283活动剧情\Detective×Murder\【２日目】16_08-贖罪の山羊２.csv,29,4901032370120,冬優子,"……这种推理方式是不是有点太强硬了呢？
就好像你想要给小爱依安上犯人的名分一样",283活动剧情,Detective×Murder,【２日目】16_08-贖罪の山羊２
283活动剧情\Detective×Murder\【２日目】16_08-贖罪の山羊２.csv,30,4901032370130,冬優子,"如果是这样……冬优就要主张
小爱依绝对没有办法杀人",283活动剧情,Detective×Murder,【２日目】16_08-贖罪の山羊２
283活动剧情\Detective×Murder\【２日目】16_08-贖罪の山羊２.csv,44,4901032370231,あさひ＆冬優子,,283活动剧情,Detective×Murder,【２日目】16_08-贖罪の山羊２
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,33,4901032300150,冬優子,也就是说，冬优我们也可以用同样的理由排除掉吧……？,283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,8,4901032220040,冬優子,"这是什么……
怎么回事……？",283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,9,4901032220050,冬優子,为什么大家都，死——……,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,11,4901032220070,冬優子,"！！
你也还活着……！？",283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,14,4901032220100,冬優子,…………我不知道。但是……,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,15,4901032220110,冬優子,"大家……
还有本应是犯人的小爱依也是——……",283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,16,4901032220120,冬優子,…………啊……,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,18,4901032220140,冬優子,小爱依的手边，放着一支注射器,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,21,4901032220170,冬優子,"……？
对不起，能让我稍微看一看吗",283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,22,4901032220180,冬優子,……注射的痕迹……,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,23,4901032220190,冬優子,冬优的手腕上也有——,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,28,4901032220240,冬優子,…………——是啊,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,30,4901032220260,冬優子,……我们走吧,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,31,4901032220270,冬優子,"存活了下来的冬优我们
还有必须要做的事情",283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\Detective×Murder\【２日目】19_00-追跡者.csv,34,4901032220300,冬優子,——嗯,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情\En Route\序章 APPROACH.csv,3,4001082010020,冬優子,只要有一线光明照耀,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,6,4001082010050,冬優子,传递给,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,10,4001082010072,冬優子＆愛依,"我们是家电制造商
目标是成为国内市场份额第一的企业",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,17,4001082010100,冬優子,"嗯……！
很漂亮呢……！",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,34,4001082010110,冬優子,我才要麻烦您多多指教,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,35,4001082010120,冬優子,…………,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,36,4001082010130,冬優子,（朝日和爱依她们俩……）,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,44,4001082010190,冬優子,（看样子用不着操心呢）,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,45,4001082010200,冬優子,（那就再四处转转打个招呼──）,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,47,4001082010210,冬優子,社长先生！,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,48,4001082010220,冬優子,当然，没问题,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,50,4001082010230,冬優子,"不好意思！
本来应该是我去问候您──",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,54,4001082010240,冬優子,谢谢……！,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,57,4001082010250,冬優子,"……感觉能理解
尽管这样说听上去可能有点不知天高地厚",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,58,4001082010260,冬優子,"──但一定要成为顶级偶像
是我们的目标",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,61,4001082010270,冬優子,呵呵，不会输的哦—？,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,64,4001082010280,冬優子,"……！
我这就去叫──",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,67,4001082010290,冬優子,…………,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,69,4001082010300,冬優子,好的♡ 当然可以,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,71,4001082010310,冬優子,（周围没人）,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,72,4001082010320,冬優子,…………,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,74,4001082010270,冬優子,呵呵，不会输的哦—？,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,75,4001082010340,冬優子,"（我们的变化，起码能让人觉得
离目标越来越近了吧）",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,76,4001082010350,冬優子,……,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,78,4001082010370,冬優子,辛苦了,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,79,4001082010380,冬優子,"……啊啊
这里，只有我们两个啦",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,82,4001082010410,冬優子,差不多,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,85,4001082010440,冬優子,"诶
玩那么开心啊",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,87,4001082010460,冬優子,倒也不是？只不过──,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,88,4001082010470,冬優子,在心想你不紧张啊,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,89,4001082010480,冬優子,"虽然不是什么焦点
但就像你说的，人很多嘛",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,92,4001082010510,冬優子,……,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,94,4001082010530,冬優子,有点感慨啦,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,95,4001082010540,冬優子,"刚组团之初的你要是看见现在的自己
……或许会吃惊吧",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,100,4001082010550,冬優子,哈啊……,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,102,4001082010560,冬優子,这个，拿去看,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,104,4001082010570,冬優子,真是神经大条……,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,105,4001082010580,冬優子,"搜索STRAYLIGHT
广场上也只有『海边偶像大战』那天的零星几条推文",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,106,4001082010590,冬優子,从那以后就毫无话题度了,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,109,4001082010600,冬優子,……这话不像敷衍人的安慰反而更让人头疼了……,283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\序章 APPROACH.csv,110,4001082010610,冬優子,"不过，既然都这么说了！
那你倒是也想想办法搞定她们俩啊，积极点！",283活动剧情,En Route,序章 APPROACH
283活动剧情\En Route\第1话 EARLY DAYS.csv,3,4001082020020,冬優子,"你是说手渡会？
就是一边和粉丝聊天，同时把CD亲手交给她们的活动啦",283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,5,4001082020040,冬優子,是哦,283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,7,4001082020060,冬優子,……正式活动的时候，你可绝对不能拿出这种态度哦,283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,8,4001082020070,冬優子,朝日是那个样子,283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,18,4001082020120,冬優子,……,283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,19,4001082020130,冬優子,爱依也相当靠不住啊,283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,21,4001082020140,冬優子,这种夸奖就免啦,283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,24,4001082020150,冬優子,……,283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,25,4001082020160,冬優子,来整理一下今天节目录制的应答策略,283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,27,4001082020170,冬優子,"话题抛给迷光整个团的时候，
基本由冬优来应答",283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,28,4001082020180,冬優子,"你们只有在被点名的时候才回答
明白了吗？",283活动剧情,En Route,第1话 EARLY DAYS
283活动剧情\En Route\第1话 EARLY DAYS.csv,31,4001082020200,冬優子,"没错！　所以
希望大家能温柔地守护我们呀♡",283活动剧情,En Route,第1话 EARLY DAYS
