file,line_no,id,speaker,text,trans,category,arc,episode
283活动剧情/#２８３をひろげよう/オープニング-PROJECT.csv,84,4001044010570,めぐる,"最近、真乃にも灯織にも事務所のみんなにも
全然会ってなかったからつい……！","最近完全没见过真乃、灯织
甚至事务所其他人，所以不禁就……！",283活动剧情,#２８３をひろげよう,オープニング-PROJECT
283活动剧情/#２８３をひろげよう/オープニング-PROJECT.csv,85,4001044010580,めぐる,みんなと一緒のお仕事があればいいのに,要是有能和大家一起做的工作就好了,283活动剧情,#２８３をひろげよう,オープニング-PROJECT
283活动剧情/#２８３をひろげよう/オープニング-PROJECT.csv,88,4001044010600,めぐる,えっ？,诶？,283活动剧情,#２８３をひろげよう,オープニング-PROJECT
283活动剧情/#２８３をひろげよう/オープニング-PROJECT.csv,90,4001044010620,めぐる,なになに？　なんの話？,什么什么？　要帮什么忙？,283活动剧情,#２８３をひろげよう,オープニング-PROJECT
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,2,4001044020010,めぐる,"────うん、うん
そっか","————嗯，嗯
这样啊",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,3,4001044020020,めぐる,"それは仕方ない！
全然誰も悪くないもん！","那就没办法了！
这不是任何人的错！",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,5,4001044020040,めぐる,"ううん、大丈夫だよ！
みんなにはわたしから説明しておくから","不不，没关系哦！
我会向大家说明的",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,6,4001044020050,めぐる,"何か決まったら後で報告する！
……はーい！","决定了什么之后会向你报告的！
……好——！",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,7,4001044020060,めぐる,"ファイトだよ！
ストレイライトのみんなにもよろしくねー！","加了个油！
要替我向Straylight的各位问好哦——！",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,9,4001044020080,めぐる,"うん
ストレイライトの練習、長引きそうなんだって","嗯
他说Straylight的练习延长了",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,11,4001044020100,めぐる,"だから、わたしたちだけでも大丈夫だよって
言っちゃった","所以我跟他说了
就算只有我们在也没问题的",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,12,4001044020110,めぐる,……んだけど、先走っちゃったかな,……好像，擅自替大家做了决定呢,283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,14,4001044020130,めぐる,そっか、よかった！,是吗，那就好！,283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,15,4001044020140,めぐる,"じゃあじゃあ、みんな座って座って！
会議を始めまーす！","那么那么，大家坐下吧！
开始进行会议！",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,18,4001044020170,めぐる,どうぞどうぞ！,请进请进！,283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,25,4001044020240,めぐる,"そうなの！
だから、雛菜とわたしから説明するね！","这样啊！
那么，就由雏菜和我来向大家说明！",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,34,4001044020330,めぐる,"そうそう！
お仕事に密着する感じ！","没错没错！
就是跟拍工作现场！",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,51,4001044020450,めぐる,──それでね,——然后,283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,52,4001044020460,めぐる,"他にもできそうなことないかなって
わたしたちでも考えたくて","他说让我们想想
还有什么能做的事",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,59,4001044020530,めぐる,イルミネもそう……！,illumina也一样……！,283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,82,4001044020630,めぐる,"…………？
どうしたの、雛菜","…………？
怎么了，雏菜",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,90,4001044020710,めぐる,"……こほん
ではでは────","……咳咳
于是————",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第1話-MEETING.csv,91,4001044020720,めぐる,"『第１回、２８３をひろげよう会議』を
始めたいと思います――！","现在开始进行
“第1次、展开283会议”——！",283活动剧情,#２８３をひろげよう,第1話-MEETING
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,2,4001044030010,めぐる,"……こほん
ではでは────","……咳咳
于是————",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,3,4001044030020,めぐる,"『第１回、２８３をひろげよう会議』を
始めたいと思います――！","现在开始进行
“第1次、展开283会议”——！",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,5,4001044030040,めぐる,ううん、今考えた！,不不，是刚刚想到的！,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,6,4001044030050,めぐる,"２８３のみんなのことをもっと知ってもらおう！
そのために何しよう？　って会議だから","因为这是“让大家进一步认识283的偶像！”
而进行的会议啊",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,7,4001044030060,めぐる,"なんか……翼をバッと広げて、
パタパターって羽ばたく感じ！","就……展开双翼
振翅飞翔的感觉！",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,8,4001044030070,めぐる,みんなも案あったら教えてー！,大家有什么建议的话可以告诉我哦——！,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,11,4001044030100,めぐる,ほんとー！？　やった！,真的吗！？　太好啦！,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,16,4001044030150,めぐる,"うんうん！
わたしも早く使いたいなー！","嗯嗯！
我也想快点用上啊——！",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,24,4001044030180,めぐる,"そっかー！
よかった","这样啊——！
那就好",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,27,4001044030190,めぐる,"うん！
すっごくいい案だよね！","嗯！
很棒的主意呢！",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,28,4001044030200,めぐる,今からすごーく楽しみ！,已经非常期待了！,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,31,4001044030210,めぐる,雛菜が撮ろうって言ってくれたおかげだ！,多亏了雏菜说要录下来！,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,33,4001044030230,めぐる,雛菜？,雏菜？,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,47,4001044030300,めぐる,"うんうん！
そうなったらすごく嬉しい！","嗯嗯！
这样的话可太让人高兴了！",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,48,4001044030310,めぐる,"見た人が友達におすすめしてくれて……
みたいなこともあるかも！","或许看见的人会推荐给朋友……
之类的！",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,51,4001044030340,めぐる,『#２８３をひろげよう』！,“#展开283”,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,57,4001044030341,めぐる＆雛菜,…………,…………,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,60,4001044030350,めぐる,"こちらこそだよ！
参加できて嬉しい！","这话该我说哦！
很高兴能参与其中！",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,65,4001044030380,めぐる,うん！　お疲れさま！,嗯！　再见！,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,68,4001044030410,めぐる,"任せてー！
大事なトップバッターだもん","包在我身上——！
这可是重要的第一棒呢",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,69,4001044030420,めぐる,張りきっちゃう！,要卯足干劲咯！,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,71,4001044030440,めぐる,"…………！
ふふっ……","…………！
呵呵……",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,73,4001044030460,めぐる,"ううん！
こうやって雛菜といっぱいお話できて嬉しいなって","没事！
很高兴能像这样和雏菜聊天",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,75,4001044030480,めぐる,そうだよー！,是哦——！,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,76,4001044030490,めぐる,"じゃあ、またね！
投稿楽しみにしててー！","那，再见！
尽管期待我发的帖吧——！",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,2,4001044040010,めぐる,三脚以外に何か要るかな？,除了三脚架还有什么需要的？,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,6,4001044040050,めぐる,"それもそっか！
じゃあ今日はカメラマンするねー！","有道理！
那今天就由我来拍摄吧——！",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,7,4001044040060,めぐる,"円香と雛菜はレッスンお願いします！
もちろん、透と小糸もしっかり撮るよ！","圆香和雏菜去练习！
当然，我也会好好拍透和小糸的！",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,8,4001044040070,めぐる,"編集で『めぐるCAM』って文字
入れてもらっちゃおう","编辑视频的时候
加一行“巡拍摄”进去吧",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,11,4001044040100,めぐる,"全然いいよー！
なんでなんでー？","完全没问题哦——！
为什么这么觉得——？",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,14,4001044040130,めぐる,"なるほど……
うーん","原来是这样……
唔——",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,15,4001044040140,めぐる,わたしは雛菜たちが頑張ってるからだと思うな,我觉得是因为雏菜你们很努力,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,18,4001044040160,めぐる,うん、きっとそう！,嗯，肯定是的！,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,19,4001044040170,めぐる,"他ユニットの練習風景って
あんまり見たことないから楽しみだなー！","我没怎么看过其它组合练习的情景
非常期待呢——！",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,25,4001044040230,めぐる,それならイルミネでも──……,那样的话illumina也——……,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,28,4001044040240,めぐる,あれ、プロデューサー！,咦，制作人！,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,29,4001044040250,めぐる,"どうしたの？
なんか急いでる……？","怎么了？
看你急急忙忙的……？",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,31,4001044040260,めぐる,んん？,呃呃？,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,38,4001044040281,めぐる＆円香＆雛菜,………………,………………,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,41,4001044040290,めぐる,"ううん、わたしは全然！
でも……──","没事，我不要紧！
只是……——",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,53,4001044040390,めぐる,"う、うん……！
わたしはいいけど……","嗯，这样……！
我是没问题啦……",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,54,4001044040400,めぐる,プロデューサー、それでもいいかな？,制作人，这样可以吗？,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,60,4001044040431,めぐる＆円香,………………,………………,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,68,4001044040460,めぐる,……今日、残念だったなー,……今天好可惜啊——,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,70,4001044040480,めぐる,仕方ないことだってわかってるんだけど,虽说我也明白那是没办法的事,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,71,4001044040490,めぐる,"透と小糸にも会える！　って
ちょっと浮かれてたから","本想着能见到透和小糸
有点小开心的",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,75,4001044040530,めぐる,"それは……
そう、なっちゃうのかな……","那是……
是这样吗……",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,77,4001044040550,めぐる,でも、この間プロデューサーも言ってたでしょ？,不过，之前制作人不是这么说过吗？,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,78,4001044040560,めぐる,"『いつチャンスが来てもいいように、
しっかり準備してて欲しい』って","“你们要随时做好准备
迎接机会的到来”",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,80,4001044040580,めぐる,"うん
だからね──","嗯
所以——",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,81,4001044040590,めぐる,"なんの為でもない練習って、ないんじゃないかなって
思っちゃって……","我认为，这并非
“不是为了什么而进行的练习”……",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,82,4001044040600,めぐる,…………,…………,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,3,4001044050020,めぐる,うん、オッケー！,嗯，Okay——！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,5,4001044050040,めぐる,雛菜CAMだね！,是雏菜镜头呢！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,6,4001044050050,めぐる,"わたしも見学だよー！
千雪さんがレギュラーのラジオ番組の様子をお届け！","我也来参观了哦——！
我们将为你带来千雪录制固定广播节目的情形！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,7,4001044050060,めぐる,"しかも、今回は樹里がゲスト！
ふたりはもうブースに入ってるよー！","而且，这期由树里担任嘉宾！
她们已经进入录音棚了——！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,10,4001044050070,めぐる,"あっ！
気付いてくれた！","啊！
被她们发现了！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,12,4001044050090,めぐる,うんうん！,嗯嗯！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,13,4001044050100,めぐる,"普段は見られないお仕事中のふたり、
レアレアショットです！","这是平时没法看见的，工作中的两位
是珍贵画面哦！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,16,4001044050120,めぐる,見てるだけなのになんだか緊張してきた……！,光看着就紧张起来了……！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,27,4001044050230,めぐる,すごいね、千雪さん……！,好厉害啊，千雪……！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,28,4001044050240,めぐる,"聞き取りやすいし
なんだかすっごく優しい感じ！","声音好听
还非常温柔！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,30,4001044050260,めぐる,樹里はちょっと緊張してるのかな……？,树里是在紧张吗……？,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,31,4001044050270,めぐる,樹里、ファイトー……！,树里，加了个油——……！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,48,4001044050440,めぐる,"ごめん……
お腹鳴っちゃった……","抱歉……
肚子叫了……",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,51,4001044050470,めぐる,"そっか……！
よかった……","这样……！
那就好……",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,54,4001044050500,めぐる,"……！
うん……！","……！
嗯……！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,66,4001044050611,めぐる＆雛菜,…………！,…………！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第4話-[283PRO]RADIO bhd.csv,67,4001044050612,めぐる＆雛菜,…………,…………,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情/#２８３をひろげよう/第5話-[283PRO]STAGE bhd.csv,2,4001044060010,めぐる,──ここが今回の会場……の廊下です！,——这里是今天的会场……的走廊！,283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情/#２８３をひろげよう/第5話-[283PRO]STAGE bhd.csv,6,4001044060030,めぐる,やっぱりここは邪魔になっちゃうね,待在这里会很碍事呢,283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情/#２８３をひろげよう/第5話-[283PRO]STAGE bhd.csv,7,4001044060040,めぐる,控室の方、行こっか！,我们去休息室吧！,283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情/#２８３をひろげよう/第5話-[283PRO]STAGE bhd.csv,10,4001044060070,めぐる,あっ、あさひ……！,啊，是朝日……！,283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
