file,line_no,id,speaker,trans,category,arc,episode
283活动剧情\THE（CoMETIK）EPISODE\第一话 改.csv,46,4001074020350,羽那,对啊,283活动剧情,THE（CoMETIK）EPISODE,第一话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,5,4001074030011,羽那＆はるき,非常谢谢,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,7,4001074030020,羽那,啊—,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,14,4001074030041,羽那＆はるき,,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,34,4001074030180,羽那,我觉得很棒——！,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,39,4001074030230,羽那,诶—,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,40,4001074030240,羽那,"阳希还挺会聊的吧？
路加",283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,42,4001074030260,羽那,"真是的——
是挺会聊的吧？",283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,44,4001074030280,羽那,路加～～—！,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,51,4001074030320,羽那,呵呵—！,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,54,4001074030331,羽那＆はるき,,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,58,4001074030341,羽那＆はるき,,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,60,4001074030360,羽那,"SHHis吗—
唱歌和跳舞都很厉害吧？",283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,67,4001074030391,羽那＆はるき,,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第二话 改.csv,71,4001074030411,羽那＆はるき,,283活动剧情,THE（CoMETIK）EPISODE,第二话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,2,4001074060010,羽那,──啊,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,3,4001074060020,羽那,"是路加——
辛苦了",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,4,4001074060030,羽那,身体已经没问题了吗？,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,6,4001074060050,羽那,啊哈，貌似没问题了——！,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,7,4001074060060,羽那,路加能回来真是太好了——,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,10,4001074060090,羽那,？　是说我和阳希？,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,12,4001074060110,羽那,欸——,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,13,4001074060120,羽那,"那样不就是『#double ha』了吗
（羽那阳希名字的日语读音里都有ha）",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,15,4001074060140,羽那,"上次和阳希两人一起的练习，
完全跳不好",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,16,4001074060150,羽那,"我们啊，
没有路加是不行的",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,17,4001074060160,羽那,完全不像CoMETIK,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,19,4001074060180,羽那,我说，路加,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,21,4001074060200,羽那,要吃甜甜圈吗？,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,23,4001074060220,羽那,"Mrs.甜甜圈哦
今天的点心。听说是先到先得",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,25,4001074060240,羽那,这样啊——,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,26,4001074060250,羽那,"──路加喜欢Mrs.甜甜圈
还是奶油脆甜甜圈？",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,28,4001074060270,羽那,啊哈，很难选对吧——,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,29,4001074060280,羽那,──果然三个人在一起才会出现啊,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,31,4001074060300,羽那,嗯！,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,32,4001074060310,羽那,好期待明天的演出活动啊——,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,34,4001074060321,羽那＆はるき,啊——,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,38,4001074060360,羽那,"是日花——
辛苦了",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,44,4001074060420,羽那,"那款柠檬茶
好喝吗？",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,45,4001074060430,羽那,是新出的吧？,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,47,4001074060450,羽那,"原来如此——
我也去买来试试吧——",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,50,4001074060480,羽那,"啊，制作人
路加呢？",283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,52,4001074060481,羽那＆はるき,……？,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,53,4001074060490,羽那,我还以为她在和制作人开会呢……,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,55,4001074060491,羽那＆はるき,诶────,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,57,4001074060492,羽那＆はるき,…………,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第五话 改.csv,61,4001074060510,羽那,如果只有我们的话──,283活动剧情,THE（CoMETIK）EPISODE,第五话 改
283活动剧情\THE（CoMETIK）EPISODE\第六话 改 (2).csv,84,4001074070420,羽那,"我们啊，
没有路加是不行的",283活动剧情,THE（CoMETIK）EPISODE,第六话 改 (2)
283活动剧情\THE（CoMETIK）EPISODE\第六话 改 (2).csv,85,4001074070430,羽那,完全不像CoMETIK,283活动剧情,THE（CoMETIK）EPISODE,第六话 改 (2)
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,7,4001074050050,羽那,『！！』,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,56,4001074050240,羽那,──总觉得，完全,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,58,4001074050260,羽那,"对啊
到底哪里出了问题呢",283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,60,4001074050280,羽那,对了，阳希,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,61,4001074050290,羽那,"把练习时拍的视频
发给路加看看怎么样？",283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,64,4001074050320,羽那,"嗯
是这样，但等她身体好些了再看就行",283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,65,4001074050330,羽那,──如果她不看的话，那也没关系？,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,68,4001074050360,羽那,嗯,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,73,4001074050410,羽那,『如果有建议请告诉我们』,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,75,4001074050430,羽那,……？,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,76,4001074050440,羽那,诶，不能发吗……？,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,80,4001074050480,羽那,……？,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\第四话 改.csv,83,4001074050410,羽那,『如果有建议请告诉我们』,283活动剧情,THE（CoMETIK）EPISODE,第四话 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,18,4001074080101,羽那＆はるき,路加——！,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,21,4001074080121,羽那＆はるき,诶……！,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,23,4001074080140,羽那,"呵呵
路加能来真让我开心——",283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,28,4001074080190,羽那,下次再见哦,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,31,4001074080211,羽那＆はるき,我们是────,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,34,4001074080231,羽那＆はるき,……！,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,35,4001074080232,羽那＆はるき,────,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,37,4001074080250,羽那,是啊,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,38,4001074080260,羽那,"──但是
CoMETIK也做到了吧？厉害的演出",283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,43,4001074080310,羽那,哈，总感觉好想吃甜甜圈啊—,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,47,4001074080350,羽那,哪种──,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,48,4001074080360,羽那,啊，选哪种好呢？,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,49,4001074080370,羽那,──对了,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,50,4001074080380,羽那,路加觉得哪种好吃？,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,52,4001074080400,羽那,是“Mrs. 甜甜圈”还是──,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,54,4001074080420,羽那,"啊，我们都选不出来
所以不能说『都可以』哦？",283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,61,4001074080481,羽那＆はるき,……──！,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,62,4001074080490,羽那,那，就决定是“Mrs. 甜甜圈”了呢,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,67,4001074080520,羽那,……呵呵,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,69,4001074080540,羽那,"只是觉得路加能来
真的很开心──！",283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,71,4001074080560,羽那,诶，是那样吗？,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\THE（CoMETIK）EPISODE\终章 改.csv,73,4001074080580,羽那,好——,283活动剧情,THE（CoMETIK）EPISODE,终章 改
283活动剧情\シャイニーの日\シャイニーの日 2025 特別コミュ.csv,8,4902000010050,羽那,"嗯
我出发啦——！",283活动剧情,シャイニーの日,シャイニーの日 2025 特別コミュ
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,16,4001068010030,羽那,"嗯——
要送我们圣诞礼物之类的？",283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,21,4001068010080,羽那,嘿——、为什么？,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,25,4001068010120,羽那,嗯,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,28,4001068010150,羽那,"呵呵
说得对——！",283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,32,4001068010151,羽那＆はるき,,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,33,4001068010160,羽那,哎——,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,38,4001068010190,羽那,所以，是怎样的活动？,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,44,4001068010210,羽那,"啊哈、这个
是制作人自己的？",283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,50,4001068010230,羽那,"圣诞换装、
参加游行——",283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,54,4001068010250,羽那,啊哈、好厉害——,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,57,4001068010260,羽那,嗯——！,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,63,4001068010271,羽那＆はるき,,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,64,4001068010272,羽那＆はるき,……呵呵,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\序章-良い予感と悪い予感.csv,65,4001068010280,羽那,能行——！,283活动剧情,ロード・トゥ・ハッピーホリデー！,序章-良い予感と悪い予感
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,24,4001068020181,羽那＆はるき,请多多关照——,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,43,4001068020190,羽那,"——阳希
客人们，好像都入场咯？",283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,45,4001068020210,羽那,……要不我们，出外面看看？,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,46,4001068020220,羽那,只到不会被别人发现的地方——！,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,50,4001068020260,羽那,嗯——,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,51,4001068020270,羽那,……啊,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,52,4001068020280,羽那,"刚才，看到那边有位客人
举着“阳希”的牌子噢——",283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,54,4001068020291,羽那＆はるき,——！,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,63,4001068020292,羽那＆はるき,,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,64,4001068020300,羽那,……我们，回休息室吧——！,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,69,4001068020330,羽那,,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,73,4001068020341,羽那＆はるき,,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,75,4001068020350,羽那,,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,79,4001068020361,羽那＆はるき,,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,80,4001068020370,羽那,大概，没问题——！,283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
283活动剧情\ロード・トゥ・ハッピーホリデー！\第1话-トラブル勃発！？.csv,81,4001068020380,羽那,"现在开始记下来就好了吧？
也不是完全没有时间",283活动剧情,ロード・トゥ・ハッピーホリデー！,第1话-トラブル勃発！？
