file,line_no,id,speaker,text,category,arc,episode
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,20,4001044050160,千雪,"年の瀬、今年最後の放送となりました
もうお休みに入ってる人も多いのかな……？",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,21,4001044050170,千雪,"もしかしたら帰省する車や電車の中で聞いてくれる方も
いらっしゃるんじゃないかなぁって思いながら",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,22,4001044050180,千雪,収録スタジオまでやってきました,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,23,4001044050190,千雪,"さて、それじゃ
今年最後のゲストをお迎えしましょうね……！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,24,4001044050200,千雪,"ふふっ
でも、今日は一緒にここ来たんです",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,25,4001044050210,千雪,"だから、ゲストなんて言うの、
なんだか不思議だなぁ……",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,26,4001044050220,千雪,"お知らせの後、放課後クライマックスガールズ
西城樹里さんの登場です……！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,33,4001044050290,千雪,──それではお待ちかね,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,34,4001044050300,千雪,"本日のゲスト
放課後クライマックスガールズ、西城樹里さんです",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,36,4001044050320,千雪,"ふふっ
そんなに緊張しなくてもいいのに",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,37,4001044050330,千雪,普段通りで、お願いします……！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,40,4001044050360,千雪,そうだよね,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,41,4001044050370,千雪,いつも、結構話してるんだけどなぁ,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,43,4001044050390,千雪,"あーっ
そういうのは、秘密なのー……！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,45,4001044050410,千雪,でも、美味しかったね……,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,46,4001044050420,千雪,……豚まん！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,55,4001044050510,千雪,"さて、そろそろお別れのお時間が
近づいてきました",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,56,4001044050520,千雪,"とっても早かったなぁ
今回のラジオもそうだし、今年一年も",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,58,4001044050540,千雪,"最後に、
樹里ちゃんからお知らせをお願いできますか？",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,68,4001044050620,千雪,"ふふっ、ブースの外で
めぐるちゃんと雛菜ちゃんが手を振ってくれてます",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,69,4001044050630,千雪,"ふたりも今度、
番組に遊びにきてほしいなぁ……！",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,70,4001044050640,千雪,"アルストロメリア、放課後クライマックスガールズ
そしてもちろん２８３プロの素敵なユニットを",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,71,4001044050650,千雪,これからも応援してくださいね……！,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,72,4001044050660,千雪,さ、いい感じに今年を締められたかな……？,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,73,4001044050670,千雪,ゲストは放課後クライマックスガールズ西城樹里さん,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,74,4001044050680,千雪,そして桑山千雪にお付き合いいただきました,283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第4話-[283PRO]RADIO bhd.csv,75,4001044050690,千雪,"『それではまた、来年。ベッドルームから
世界をジャミングしちゃいましょう……♪』",283活动剧情,#２８３をひろげよう,第4話-[283PRO]RADIO bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,27,4001044060240,千雪,"──続いては、ストレイライトのみなさんです
２曲続けて、どうぞ",283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,49,4001044060460,千雪,────おーい,283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,52,4001044060490,千雪,"うん、だけどこの後
少し打ち上げがあるみたい",283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,56,4001044060530,千雪,"えーっ
本当……？",283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,58,4001044060550,千雪,"ありがとう
とーっても、楽しかった……！　けど",283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,60,4001044060570,千雪,"……ううん
ふふっ",283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,61,4001044060580,千雪,"やっぱり、いいなぁって
────私たちも……って",283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,62,4001044060590,千雪,ちょっとだけ、思っちゃう,283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,64,4001044060610,千雪,ふたりとも、気をつけて帰ってね,283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第5話-[283PRO]STAGE bhd.csv,65,4001044060620,千雪,"今日のリレー投稿も
頑張ります……！",283活动剧情,#２８３をひろげよう,第5話-[283PRO]STAGE bhd
283活动剧情\#２８３をひろげよう\第6話-COLLABORATION.csv,50,4001044070470,千雪,"……ううん
ふふっ",283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情\#２８３をひろげよう\第6話-COLLABORATION.csv,51,4001044070480,千雪,"やっぱり、いいなぁって
────私たちも……って",283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情\#２８３をひろげよう\第6話-COLLABORATION.csv,52,4001044070490,千雪,ちょっとだけ、思っちゃう,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情\2025ホワイトデー スペシャルコミュ\25白情千雪1.csv,3,4901900310010,千雪,"いえ……！
プロデューサーさんは悪くないです",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情千雪1
283活动剧情\2025ホワイトデー スペシャルコミュ\25白情千雪1.csv,4,4901900310020,千雪,"予約ミスなんて
誰でもやってしまうことですから",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情千雪1
283活动剧情\2025ホワイトデー スペシャルコミュ\25白情千雪2.csv,3,4901900320010,千雪,"いえ……！
プロデューサーさんは悪くないです",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情千雪2
283活动剧情\2025ホワイトデー スペシャルコミュ\25白情千雪2.csv,4,4901900320020,千雪,"予約ミスなんて
誰でもやってしまうことですから",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情千雪2
283活动剧情\2025ホワイトデー スペシャルコミュ\25白情千雪2.csv,6,4901900320030,千雪,"私、こうやって行列に並ぶの
結構好きなんですよ",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情千雪2
283活动剧情\2025ホワイトデー スペシャルコミュ\25白情千雪2.csv,7,4901900320040,千雪,"列が動く度
ご褒美が近づいてきてるぞって感じ、しません？",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情千雪2
283活动剧情\2025ホワイトデー スペシャルコミュ\25白情千雪2.csv,9,4901900320050,千雪,あ、また動きました,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情千雪2
283活动剧情\2025ホワイトデー スペシャルコミュ\25白情千雪2.csv,10,4901900320060,千雪,ふふっ、ちょっと前進、ですね♪,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情千雪2
283活动剧情\5th Anniversary 当日スペシャルコミュ\5th Anniversary-アルストロメリア.csv,8,4901041040070,千雪,"改まって言うのも変かもしれませんけど
プロデューサーさん、いつも本当にありがとうございます",283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-アルストロメリア
283活动剧情\5th Anniversary 当日スペシャルコミュ\5th Anniversary-アルストロメリア.csv,9,4901041040080,千雪,"頑固だったりわがままを言ったりしても
きちんと向き合って、いい方法を考えてくれること……",283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-アルストロメリア
283活动剧情\5th Anniversary 当日スペシャルコミュ\5th Anniversary-アルストロメリア.csv,10,4901041040090,千雪,"とっても嬉しく思ってます
……ふふっ、これからもよろしくお願いしますね！",283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-アルストロメリア
283活动剧情\Detective×Murder\special_communications_490103203.csv,39,4901032030250,千雪,わ……！　すごい！,283活动剧情,Detective×Murder,special_communications_490103203
283活动剧情\Detective×Murder\special_communications_490103203.csv,40,4901032030260,千雪,"台所にあるもので、
お料理してもよかったりしちゃいます……？",283活动剧情,Detective×Murder,special_communications_490103203
283活动剧情\Detective×Murder\special_communications_490103203.csv,43,4901032030270,千雪,"ありがとうございます……！
それじゃ、遠慮なく使わせていただきます",283活动剧情,Detective×Murder,special_communications_490103203
283活动剧情\Detective×Murder\special_communications_490103205.csv,13,4901032050120,千雪,考えてたんだけど……,283活动剧情,Detective×Murder,special_communications_490103205
283活动剧情\Detective×Murder\special_communications_490103205.csv,14,4901032050130,千雪,"お弟子さんも
私たちと情報量がそんなに変わらないのなら……",283活动剧情,Detective×Murder,special_communications_490103205
283活动剧情\Detective×Murder\special_communications_490103205.csv,15,4901032050140,千雪,"まずは『Ａ』の部屋を探すところから始めないと
いけないのかな……？",283活动剧情,Detective×Murder,special_communications_490103205
283活动剧情\Detective×Murder\special_communications_490103206.csv,28,4901032060090,千雪,"……『Ａ』を殺した犯人が持ち去ったんでしょうか
でも、何のために……",283活动剧情,Detective×Murder,special_communications_490103206
283活动剧情\Detective×Murder\special_communications_490103207.csv,10,4901032070080,千雪,データを集めて犯人を捜すの、とってもいいと思う……！,283活动剧情,Detective×Murder,special_communications_490103207
283活动剧情\Detective×Murder\special_communications_490103207.csv,11,4901032070090,千雪,"ただ、死亡推定時刻の偽装トリックには
気をつけたい、かな……",283活动剧情,Detective×Murder,special_communications_490103207
283活动剧情\Detective×Murder\special_communications_490103212.csv,14,4901032120130,千雪,"私は台所で、お菓子をつくっていました
伝わるかどうかわからないんですけど……",283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情\Detective×Murder\special_communications_490103212.csv,15,4901032120140,千雪,"解毒剤を飲まないと死ぬって言われて、私──
実感ないのに、ショックだけはあって",283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情\Detective×Murder\special_communications_490103212.csv,17,4901032120160,千雪,気がついたら、キッチンでクッキーを焼いていたんです,283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情\Detective×Murder\special_communications_490103212.csv,21,4901032120200,千雪,ありがとう、甘奈ちゃん、甜花ちゃん,283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情\Detective×Murder\special_communications_490103212.csv,24,4901032120210,千雪,"それぞれのお部屋や、所持品も……
初対面の人同士で調べあった方がよさそうです",283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情\Detective×Murder\【２日目】16_08-贖罪の山羊２.csv,20,4901032370050,千雪,"そうやって冷やしたお水を遺体にかけた……
だからメモがふやけて、濡れていたのね……",283活动剧情,Detective×Murder,【２日目】16_08-贖罪の山羊２
283活动剧情\Detective×Murder\【２日目】16_08-贖罪の山羊２.csv,39,4901032370200,千雪,何か不都合があるのかな？,283活动剧情,Detective×Murder,【２日目】16_08-贖罪の山羊２
283活动剧情\Detective×Murder\【２日目】16_08-贖罪の山羊２.csv,40,4901032370210,千雪,"あとでお弟子さんにだけ話す、とかでも
私は構いません",283活动剧情,Detective×Murder,【２日目】16_08-贖罪の山羊２
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,5,4901032210020,千雪,"……お疲れ様です
っていうのも、変な感じかな……？",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,8,4901032210030,千雪,"ふふっ、遅いから様子を見にいく、って言って……
ちょっと強引に来ちゃいました",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,10,4901032210050,千雪,そうね……,283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,11,4901032210060,千雪,"あの子たちに渡したら
きっと、真実に気がついちゃうから……",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,12,4901032210070,千雪,砂糖水を飲んでもらおうかなって,283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,15,4901032210100,千雪,"こちらが解毒剤のアンプルです
お弟子さんもどうぞ",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,16,4901032210110,千雪,残りは私が廃棄します,283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,18,4901032210130,千雪,ふふ、そんな顔をしないでほしいな？,283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,19,4901032210140,千雪,"秘密を守り通した愛依ちゃんは
これからもずっと、家族と穏やかに暮らしていける",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,20,4901032210150,千雪,それだけじゃなくて……,283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,21,4901032210160,千雪,"『Ａ』のお金とファイルの情報を使って
もっと楽しく、もっと豊かな日々を送れるんだもの",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,22,4901032210170,千雪,未来は薔薇色……,283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,23,4901032210180,千雪,そうでしょう？,283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,25,4901032210200,千雪,…………,283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,26,4901032210210,千雪,"あなたたちはアンプルを受け取った
もう、逃れようもなく……私の共犯者",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,27,4901032210220,千雪,"罪の意識とか、良心とか……
余計なものは捨てておくことね",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】16_49-共犯者.csv,30,4901032210240,千雪,"…………ふふっ
今後とも末永く、よろしくね",283活动剧情,Detective×Murder,【２日目】16_49-共犯者
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,3,4901032300010,千雪,私が、犯人……？,283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,4,4901032300020,千雪,お弟子さん、冗談はやめてください,283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,8,4901032300040,千雪,"……私を名指しするからには、
それなりの理由があるんですよね？",283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,10,4901032300050,千雪,"それなら……
じっくり、伺わせていただきたいと思います♪",283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,11,4901032300060,千雪,"私は犯人ではないので……
あなたのお話には、無理が出てくるはず",283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,16,4901032300070,千雪,"ふふっ……そうですね
それから？",283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,18,4901032300080,千雪,"ガムシロップ、エコバッグ
それに、過冷却で凍ったペットボトル……",283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,19,4901032300090,千雪,"台所にいた私が一番怪しい、というのはわかりますけど……
それは少し雑じゃありません？　お弟子さん",283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,22,4901032300100,千雪,そうですね……？,283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙１.csv,25,4901032300110,千雪,……証拠はあるんでしょうか？,283活动剧情,Detective×Murder,【２日目】17_11-対峙１
283活动剧情\Detective×Murder\【２日目】17_11-対峙２.csv,11,4901032400060,千雪,わあ、ごまかした,283活动剧情,Detective×Murder,【２日目】17_11-対峙２
283活动剧情\Detective×Murder\【２日目】17_11-対峙２.csv,12,4901032400020,千雪,"それが、不可能につながるんです？
ちょっとわからないな、私",283活动剧情,Detective×Murder,【２日目】17_11-対峙２
283活动剧情\Detective×Murder\【２日目】17_11-対峙２.csv,14,4901032400010,千雪,"それだけ？
大胆な性格なのかもしれませんよ？",283活动剧情,Detective×Murder,【２日目】17_11-対峙２
283活动剧情\Detective×Murder\【２日目】17_11-対峙２.csv,19,4901032400070,千雪,"いいでしょう
では、幽谷さんは？",283活动剧情,Detective×Murder,【２日目】17_11-対峙２
283活动剧情\Detective×Murder\【２日目】17_11-対峙２.csv,21,4901032400080,千雪,なぜそう言いきれるんでしょう,283活动剧情,Detective×Murder,【２日目】17_11-対峙２
283活动剧情\Detective×Murder\【２日目】17_11-対峙３.csv,4,4901032310030,千雪,"そう思わせておいて裏をかく、って線は
捨てられないと思いますけど？",283活动剧情,Detective×Murder,【２日目】17_11-対峙３
283活动剧情\Detective×Murder\【２日目】17_11-対峙４.csv,21,4901032410080,千雪,"……なるほど
消去法で私、というわけですね",283活动剧情,Detective×Murder,【２日目】17_11-対峙４
283活动剧情\Detective×Murder\【２日目】17_11-対峙４.csv,25,4901032410090,千雪,"筋は通っているのは認めます
でも、私は自分が犯人ではないと知っているので……",283活动剧情,Detective×Murder,【２日目】17_11-対峙４
283活动剧情\Detective×Murder\【２日目】17_11-対峙４.csv,26,4901032410100,千雪,困ったなぁ……,283活动剧情,Detective×Murder,【２日目】17_11-対峙４
283活动剧情\Detective×Murder\【２日目】17_11-対峙４.csv,27,4901032410110,千雪,このままでは私も、みんなも……,283活动剧情,Detective×Murder,【２日目】17_11-対峙４
283活动剧情\Detective×Murder\【２日目】17_11-対峙４.csv,28,4901032410120,千雪,"お弟子さんの間違った推理で、
死んでしまうんですよね……",283活动剧情,Detective×Murder,【２日目】17_11-対峙４
283活动剧情\Detective×Murder\【２日目】17_11-対峙４.csv,30,4901032410140,千雪,…………,283活动剧情,Detective×Murder,【２日目】17_11-対峙４
283活动剧情\Detective×Murder\【２日目】17_11-対峙４.csv,31,4901032410150,千雪,私が犯人だとして──,283活动剧情,Detective×Murder,【２日目】17_11-対峙４
