file,line_no,id,speaker,text,category,arc,episode
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,11,4001009010100,灯織,ありがとうございました,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,25,4001009010230,灯織,"自転車は、スピードが出ていれば車と同じです
その自覚を持って、安全運転を心がけましょう",283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,29,4001009010270,灯織,"えっ……！？
ふたりとも、何やってるの……！？",283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,32,4001009010300,灯織,え──そんな,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,33,4001009010310,灯織,ありがとう、ごめん──,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,38,4001009010360,灯織,そっか……！,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,39,4001009010370,灯織,"……うん。じゃあ……改めて……
ごめんじゃなくて、ありが──",283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,42,4001009010400,灯織,！,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,43,4001009010410,灯織,そちらの、自転車の方！,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,44,4001009010420,灯織,"……すみません
歩いている方の近くでは、徐行をお願いします",283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,49,4001009010470,灯織,別に、そういうんじゃ……！,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,50,4001009010480,灯織,……ちゃんとやらないと、意味がないから,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,51,4001009010490,灯織,それだけだよ,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,57,4001009010550,灯織,！,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,58,4001009010560,灯織,……もう……,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,59,4001009010570,灯織,"……努力します
よろしくお願いします",283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,61,4001009010580,灯織,……ふっ,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,65,4001009010610,灯織,うん、ありがとう,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/序章-見えない、ヒカリの先.csv,66,4001009010620,灯織,ふたりも。そっち、よろしくね,283活动剧情,Catch the shiny tail,序章-見えない、ヒカリの先
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,4,4001009020010,灯織,──はい,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,5,4001009020020,灯織,"警察の方々にとって、
この制服は誇りそのものだと思っています",283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,6,4001009020030,灯織,"それだけのものを着せていただいたからには……
そのお気持ちを裏切ることのないよう、頑張らないと、と",283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,7,4001009020040,灯織,引き締まる思いでした,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,28,4001009020200,灯織,"……ふたりとも、ありがとう……
プロデューサーも、お疲れ様です",283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,33,4001009020240,灯織,"そんなっ……全然だよ
緊張しちゃって、夢中で……！",283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,34,4001009020250,灯織,"あ、えっと……！
私、着替えてくるから……！",283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,38,4001009020290,灯織,でも……,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,43,4001009020330,灯織,……うん,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,47,4001009020350,灯織,……なんか……変な感じ,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,50,4001009020380,灯織,"あ、ううん、なんでもなくて──
……その、真ん中って、あんまり立ったことないから",283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,51,4001009020390,灯織,ちょっと、変な感じだなって,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,56,4001009020440,灯織,ふふっ、うん……,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,60,4001009020461,真乃＆灯織,──ふふっ,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,61,4001009020470,灯織,いいと思う,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,67,4001009020510,灯織,何って、何が……？,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第1话-彼女の輝き.csv,72,4001009020550,灯織,どっちでもいいよ,283活动剧情,Catch the shiny tail,第1话-彼女の輝き
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,5,4001009030040,灯織,ど、泥棒はもう勘弁……,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,16,4001009030130,灯織,そこまでじゃないんだってば,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,17,4001009030140,灯織,"本当に、ただ必死で……
やれることをやろうとしてただけだよ",283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,18,4001009030150,灯織,頑張ってるのは、ふたりだってそうでしょ？,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,21,4001009030180,灯織,もう……,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,34,4001009030283,灯織,"私も……プロデューサーは
真乃だからお願いしたんだって思う",283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,35,4001009030284,灯織,どういう理由かは、今はわからなくても……,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,36,4001009030285,灯織,"真乃は、それがわかった時に
その理由に負けないように、もっと頑張ればいい",283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,41,4001009030300,灯織,……真乃？,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,45,4001009030340,灯織,朝早くから付き合わせちゃったから……,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,50,4001009030390,灯織,……だったらふたりとも、少し休んで,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,51,4001009030400,灯織,着いたらちゃんと起こすから,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,54,4001009030430,灯織,"もちろん
──署長が許可します",283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,58,4001009030460,灯織,あ、嘘……！,283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第2话-思いがけない到着駅.csv,62,4001009030500,灯織,"真乃、起きた……！？
あの……ここ……！",283活动剧情,Catch the shiny tail,第2话-思いがけない到着駅
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,23,4001009040151,真乃＆灯織,！,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,25,4001009040170,灯織,"……うん……
申し訳ないけど……",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,26,4001009040180,灯織,でも、嬉しい,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,38,4001009040300,灯織,"えっ……！？
きゅ、急に言われても……！",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,40,4001009040320,灯織,ま、待って──！,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,41,4001009040330,灯織,"──あ、ぷ、プロデューサー……！
その……お疲れ様です……",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,42,4001009040340,灯織,"えっと……ご迷惑をおかけして、すみません……
私も眠ってしまったので……",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,43,4001009040350,灯織,"……え？　あ、いえ……
朝早かったのは……当然です……",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,44,4001009040360,灯織,"あの、ありがとうございます……！
──めぐるに代わります……！",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,45,4001009040370,灯織,め、めぐる！　はい……！,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,58,4001009040480,灯織,うん,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,67,4001009040570,灯織,……調べた、けど……,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,68,4001009040580,灯織,"今１本出ていったところだから、
30分ぐらい待たなきゃいけないかも",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,71,4001009040600,灯織,ちょっと、他のルートも調べてみるから──,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,74,4001009040630,灯織,餃子……？,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,79,4001009040680,灯織,──！,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,81,4001009040700,灯織,"ち、ちが──！
──違っては……ないけど……！",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,83,4001009040720,灯織,もう……！,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,85,4001009040740,灯織,真乃まで……！,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,86,4001009040750,灯織,──でも、お店で食べてる時間はないと思う,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,88,4001009040760,灯織,"──だから、テイクアウトのにして、
ホームの待合室で食べよう",283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第3话-彼女のキラメキ.csv,91,4001009040780,灯織,……大袈裟,283活动剧情,Catch the shiny tail,第3话-彼女のキラメキ
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,3,4001009050020,灯織,……うん,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,6,4001009050050,灯織,"そうだね
電車にも間に合うと思うし……",283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,14,4001009050130,灯織,や、やめてよ真乃……！,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,17,4001009050160,灯織,"た、食べるから……！
んっ……",283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,19,4001009050180,灯織,！,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,22,4001009050210,灯織,っ……もう、真乃ってば……！,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,23,4001009050220,灯織,ふふ,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,24,4001009050221,真乃＆灯織＆めぐる,ふふっ,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,26,4001009050240,灯織,うん,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,38,4001009050360,灯織,ちょ、ちょっと待って……！,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,42,4001009050391,真乃＆灯織,あーん……,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,44,4001009050410,灯織,"！　ちょっと、めぐる
撮ったものは見せて──",283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,46,4001009050430,灯織,──遠慮なく食べてる感じ,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,55,4001009050520,灯織,ま、待って……！,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第4话-ふたりにはあるのに.csv,57,4001009050531,灯織＆めぐる,あーん！,283活动剧情,Catch the shiny tail,第4话-ふたりにはあるのに
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,29,4001009070240,灯織,……真乃、走ってたの？,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,32,4001009070270,灯織,今日、この前の餃子の賞味期限なの,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,37,4001009070320,灯織,"真乃、携帯切ってたでしょ
全然連絡つかないからふたりで作っちゃったけど……",283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,38,4001009070330,灯織,よかったら、お昼にしない？,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,41,4001009070360,灯織,"走りに行ったって聞いたから、
この辺かなと思って",283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,45,4001009070400,灯織,ピーちゃんにも……ご飯、持ってきたから,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,48,4001009070430,灯織,めぐる、そんなに慌てないで,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,51,4001009070460,灯織,う、うわー……,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,56,4001009070510,灯織,"ふふ、うん
真乃、笑った",283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,61,4001009070560,灯織,"真乃、もし何か悩み事だったら、
私たちにも聞かせてもらえない？",283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,64,4001009070590,灯織,"その……食べてからでいいし、
なかったら、いいし",283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,65,4001009070600,灯織,でも──,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,81,4001009070760,灯織,…………真乃……,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,85,4001009070800,灯織,真乃、それクリスマスからずっと考えてたの？,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,87,4001009070820,灯織,……そっか……,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,93,4001009070880,灯織,"うん。私も同じ
真乃は、私の隣にいて",283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,94,4001009070890,灯織,それって、たぶん『真ん中』ってことだから,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,100,4001009070950,灯織,うん,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,106,4001009071010,灯織,……餃子、食べて,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/第6话-あのね、あるの、悩み事.csv,108,4001009071030,灯織,食べたら、また考えよう,283活动剧情,Catch the shiny tail,第6话-あのね、あるの、悩み事
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,2,4001009080010,灯織,真乃,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,5,4001009080040,灯織,私も買おうかな,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,7,4001009080060,灯織,うん……,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,8,4001009080070,灯織,真乃、それ、ちゃんとあったかいやつ？,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,13,4001009080120,灯織,ちょっと……めぐる！,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,18,4001009080170,灯織,……めぐるも、ミルクティー？,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,22,4001009080210,灯織,冷めるまで少し歩く？,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,26,4001009080250,灯織,時期的に、雪解け水かな,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,29,4001009080280,灯織,……？,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,34,4001009080330,灯織,そっか、渡り鳥だから,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,37,4001009080360,灯織,"もっと遠くまで行く鳥もいるって、聞いたことある
たぶん、シベリアとか……",283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,41,4001009080400,灯織,"……あっ、あの子
ちょっと遅れてる……！",283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,44,4001009080430,灯織,"……うん
頑張って……！",283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,48,4001009080470,灯織,よかった……持ち直したみたい！,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,50,4001009080490,灯織,うん……,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,56,4001009080550,灯織,……真乃？,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,57,4001009080560,灯織,……うん、春が来る,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,60,4001009080590,灯織,……真乃,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Catch the shiny tail/终章-ヒカリの先.csv,63,4001009080620,灯織,うん。私も,283活动剧情,Catch the shiny tail,终章-ヒカリの先
283活动剧情/Detective×Murder/special_communications_490103202.csv,8,4901032020040,灯織,八宮さんは耳が早いんですね,283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103202.csv,9,4901032020050,灯織,弟子がいるなんて話、初めて聞きました,283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103202.csv,10,4901032020060,灯織,"まぁ、私が『死神』だから、
情報提供してもらえないだけなのかもしれないけど……",283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103205.csv,30,4901032050240,灯織,"すみません、質問なのですが……
入ってはいけない場所はあるのでしょうか",283活动剧情,Detective×Murder,special_communications_490103205
283活动剧情/Detective×Murder/special_communications_490103205.csv,38,4901032050280,灯織,なるほど……,283活动剧情,Detective×Murder,special_communications_490103205
283活动剧情/Detective×Murder/special_communications_490103205.csv,44,4901032050330,灯織,ありがとうございます,283活动剧情,Detective×Murder,special_communications_490103205
283活动剧情/Detective×Murder/special_communications_490103205.csv,45,4901032050340,灯織,……『死神』はさすがに言い過ぎだと思っていたけど,283活动剧情,Detective×Murder,special_communications_490103205
283活动剧情/Detective×Murder/special_communications_490103205.csv,46,4901032050350,灯織,"こんなにたくさんの人を巻き込んで……
名実共に死神じゃない……",283活动剧情,Detective×Murder,special_communications_490103205
283活动剧情/Detective×Murder/special_communications_490103205.csv,49,4901032050380,灯織,"……え
私も、一緒に行っていいの",283活动剧情,Detective×Murder,special_communications_490103205
