file,line_no,id,speaker,text,trans,category,arc,episode
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,4,4001044030030,円香,"ああ……
これそういう名前の会議だったの","啊……
原来会议名是叫这个吗",283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第2話-[283PRO]MEETING bhd.csv,14,4001044030130,円香,いいんじゃないの,还不赖,283活动剧情,#２８３をひろげよう,第2話-[283PRO]MEETING bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,3,4001044040020,円香,"……
大丈夫じゃない？","……
不必吧？",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,4,4001044040030,円香,"みんなで撮りあった映像ってことで
載せるみたいだし","想呈现出
“是大家一起拍摄的视频”的感觉",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,5,4001044040040,円香,"頑張りすぎない方が
むしろ臨場感が出るかも","准备得太充分
反而缺少临场感",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,16,4001044040141,円香＆雛菜,…………,…………,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,21,4001044040190,円香,"まあ、色々都合がよかったんじゃない？
実際","嘛，实际上
应该是其他人安排不来吧？",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,22,4001044040200,円香,"テレビやライブの為に準備してる
パフォーマンスだと、ネタバレになるから","要准备上节目或者办Live
拍她们的话会暴露表演内容呢",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,32,4001044040270,円香,なんですか,什么事,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,38,4001044040281,めぐる＆円香＆雛菜,………………,………………,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,42,4001044040300,円香,わかりました,我明白了,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,43,4001044040310,円香,"浅倉と小糸には中止になったと
連絡しておきます","我去联系浅仓和小糸
告诉她们计划中止了",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,50,4001044040360,円香,"さあ……
でも歌番組に向けた練習なんでしょ","谁知道呢……
不过她们是要练习歌唱节目的表演吧",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,56,4001044040410,円香,私は別に,我无所谓,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,57,4001044040420,円香,"……それより
悠長に喋っている暇はあるんですか","……比起这个
你有时间在这里聊天吗",283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,60,4001044040431,めぐる＆円香,………………,………………,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,69,4001044040470,円香,……,……,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第3話-[283PRO]LESSON bhd.csv,79,4001044040570,円香,へえ……,是吗……,283活动剧情,#２８３をひろげよう,第3話-[283PRO]LESSON bhd
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,9,4001044070060,円香,ほんと、なんでだかね,是啊，为什么呢,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,11,4001044070080,円香,"コンビニじゃんけんしようって
言い出したの、雛菜","不是你提出要玩便利店猜拳的吗
雏菜",283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,14,4001044070110,円香,まあ、わかる,嘛，我懂,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,17,4001044070140,円香,"私も温かいの
……浅倉と小糸のは？","我要热饮
……浅仓和小糸的份呢？",283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,20,4001044070170,円香,採用,采用,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,22,4001044070190,円香,……何？,……怎么了？,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,24,4001044070210,円香,え？,诶？,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,26,4001044070230,円香,ふうん,哦？,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,27,4001044070240,円香,こんなのあるんだ,还有这样的吗,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,32,4001044070290,円香,"え
買うの、これ","诶
你要买吗，这个",283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,34,4001044070310,円香,"運試し……？
……誰が欲しいの","碰运气……？
你想抽到谁",283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,38,4001044070350,円香,………………,………………,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,40,4001044070370,円香,開けてるし,这就拆了啊,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,42,4001044070390,円香,別にいいけど,无所谓啦,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,45,4001044070420,円香,"…………
なりたいの","…………
你也想吗",283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,46,4001044070430,円香,そういうふうに,印在贴纸上,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,58,4001044070550,円香,…………,…………,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,61,4001044070580,円香,………………,………………,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,62,4001044070590,円香,かもね,是吧,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,63,4001044070600,円香,……さむ,……好冷,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,64,4001044070610,円香,早く帰ろう,快点回去吧,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/#２８３をひろげよう/第6話-COLLABORATION.csv,65,4001044070620,円香,豚まん、冷める,肉包子，要冷掉了,283活动剧情,#２８３をひろげよう,第6話-COLLABORATION
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,3,4901900420010,円香,……,……,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,5,4901900420020,円香,……ありがとうございます,……谢谢,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,6,4901900420030,円香,"あなたは込めましたか？
これに、何か気持ちを","你在这之中
有倾注什么心意吗？",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,8,4901900420040,円香,ふうん,哼,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,9,4901900420050,円香,"では、美味しいと感じたら
あなたは嘘つきということで","那么，如果觉得好吃的话
就说明你在说谎吧？",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,10,4901900420060,円香,……いただきます,……我开动了,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情圆香1.csv,3,4901900410010,円香,……,,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情圆香1
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情圆香1.csv,5,4901900410020,円香,"……ありがとうございます
いただきます","……谢谢
我开动了",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情圆香1
283活动剧情/5th Anniversary 当日スペシャルコミュ/5th Anniversary-ノクチル.csv,5,4901041060040,円香,…………,,283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-ノクチル
283活动剧情/5th Anniversary 当日スペシャルコミュ/5th Anniversary-ノクチル.csv,6,4901041060050,円香,……別に、何も言うことはないけど,……倒也、没什么要说的,283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-ノクチル
283活动剧情/5th Anniversary 当日スペシャルコミュ/5th Anniversary-ノクチル.csv,7,4901041060060,円香,"今、私がここにいる理由を、
考えていただけ","现在，仅仅只是在思考，
我在这里的理由",283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-ノクチル
283活动剧情/Detective×Murder/special_communications_490103202.csv,15,4901032020070,円香,"……とりあえず、従いましょう
あなたを信用したわけではありませんが","……总之，还是服从吧
不过，这并不代表我信任你",283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103202.csv,16,4901032020080,円香,"ま、名高い探偵を集めるのなら、
疑われるくらいは織り込み済みですよね","嘛，既然要召集有名的侦探，
你应该也已经做好被怀疑的心理准备了吧",283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103202.csv,42,4901032020280,円香,"ああ、別に……
近くに住んでるからってだけ","啊啊，没什么……
只是因为我们住得很近而已",283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103202.csv,43,4901032020290,円香,幼馴染と言ってもいいけど,说是青梅竹马也可以,283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103212.csv,10,4901032120090,円香,"……浅倉は？
その時間、何してたの","……浅仓呢？
那段时间，你在做什么",283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情/Detective×Murder/special_communications_490103212.csv,12,4901032120110,円香,………………,,283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情/Detective×Murder/special_communications_490103212.csv,13,4901032120120,円香,じゃ、アリバイなしってことで,那，就当你没有不在场证明吧,283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情/Detective×Murder/【２日目】16_52-密室からの脱出１.csv,14,4901032280040,円香,"なるほど
詳しくお聞かせください","原来如此
请你说得再详细些",283活动剧情,Detective×Murder,【２日目】16_52-密室からの脱出１
283活动剧情/Detective×Murder/【２日目】16_52-密室からの脱出１.csv,15,4901032280050,円香,一応、現場の様子をおさらいすると,姑且回顾一下现场的样子的话,283活动剧情,Detective×Murder,【２日目】16_52-密室からの脱出１
283活动剧情/Detective×Murder/【２日目】16_52-密室からの脱出１.csv,16,4901032280060,円香,"天窓の外にロープをかけられるような場所はなく、
部屋のオブジェも足場にはできない──","天窗的外面并没有能悬挂绳子的地方，
房间里的展示架也无法作为落脚点——",283活动剧情,Detective×Murder,【２日目】16_52-密室からの脱出１
283活动剧情/Detective×Murder/【２日目】18_36-理由.csv,63,4901032320540,円香,…………だそうです,…………她们是这么说的,283活动剧情,Detective×Murder,【２日目】18_36-理由
283活动剧情/Detective×Murder/【２日目】19_00-追跡者.csv,5,4901032220020,円香,笑える,真可笑啊,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情/Detective×Murder/【２日目】19_00-追跡者.csv,6,4901032220030,円香,"解毒剤は……
……偽物だったってこと……","也就是说……
……解毒剂是假的……",283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,7,4901032150060,円香,……じゃ、それ調べる？,……那，要调查一下那个吗？,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,8,4901032150070,円香,"すみません
あなたにも手伝ってもらいたいのですが","对不起
希望你也能来帮个忙",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,10,4901032150080,円香,他に誰かいるんですか,难道这里还有其他人吗,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,20,4901032150150,円香,"……まあ、今はわからないけど
読ませようとした誰か、ってことね","……嘛，现在还不知道就是了
总之，就是某个想让我们读到它的人吧",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,21,4901032150160,円香,"弟子のあなたは、
手帳の中身を知っています？",身为弟子的你知道手账的内容吗？,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,23,4901032150170,円香,……そうですか,……是吗,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,24,4901032150180,円香,それならあなたも見るべきですね,那么，你也应该读读看呢,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,36,4901032150240,円香,予断は禁物,不要这么早就下结论,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,41,4901032150290,円香,"……
外って確認できますか","……
能确认一下外面吗",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,42,4901032150300,円香,よければ案内してもらえると,可以的话，希望你能为我们带路,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,45,4901032150310,円香,……話が早くて助かります,……你能理解这么快真是帮大忙了,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,51,4901032150360,円香,"多分、八宮さんと有栖川さんの……？
外、うろついていたって言ってたし","大概是八宫小姐和有栖川小姐的……？
她们也说过自己去过外面",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,68,4901032150480,円香,"何……？
飛んだってこと？","什么……？
你想说，犯人是飞来的吗？",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,75,4901032150550,円香,"…………
ありえないとは言わないけど、考えづらい","…………
虽然不能说完全没有可能，但是很难想象",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,76,4901032150560,円香,"偶然、天窓を開けたままにした、
呼んでもいない人間を迎え入れた……","天窗偶然保持着敞开的状态，
将不速之客迎入了室内……",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,77,4901032150570,円香,"そんな杜撰さで不審者の侵入を許したと？
『Ａ』ともあろう人が","你想说，“A”就因为这种小失误
把危险人物放了进来吗？",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,94,4901032150720,円香,……弟子のあなたにとっては朗報では？,……这对身为弟子的你不是个好消息吗？,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,95,4901032150730,円香,この足跡は自分のものではない、と主張できるわけですから,"因为，这样你就可以主张说
这些足迹不是自己留下的了",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,7,4001011090040,円香,『アイドル』なんだから、それくらい当然でしょ,因为是“偶像”啊，那不是理所当然的吗,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,11,4001011090051,透＆円香＆小糸＆雛菜,…………,…………,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,14,4001011090080,円香,別に、それっぽくならできるでしょ,那种小事无所谓吧,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,22,4001011090121,円香＆プロデューサー,…………,…………,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,24,4001011090130,円香,"──あなたと同じ反応
しているわけじゃないですから",——我可没有和你做出相同的反应,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,26,4001011090150,円香,"ちょ……
貸して","等……
拿来",283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,3,4901021690010,円香,そうですね……,是啊……,283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,5,4901021690020,円香,そうですね,是啊,283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,7,4901021690030,円香,こっちも泥棒であることには変わりないでしょ,然而我们是大盗这件事也不会改变啊,283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,8,4901021690040,円香,"今回はたまたま
私たちが狙った相手が悪党だったってだけ","这次只是正好
我们的目标是恶党罢了",283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,10,4901021690050,円香,"同じ穴のムジナのくせに、
意気揚々と『義賊』だなんて──","明明都是一丘之貉，
却得意洋洋地称自己是“义贼”——",283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,11,4901021690060,円香,言葉で飾るべきじゃない,不应该用词语来装饰自己,283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,2,4901021080010,円香,赤か……青か……,红色吗……还是说蓝色……,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,4,4901021080020,円香,……死にたいの？,……是想死吗？,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,5,4901021080030,円香,そうじゃないなら消えて,不想的话就从这里消失,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,8,4901021080040,円香,そういうことは聞いてない,没听过这种事,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,10,4901021080050,円香,人の覚悟を奪わないで,不要剥夺别人的觉悟,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,12,4901021080060,円香,"………………
知ってる？","………………
你知道吗？",283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,13,4901021080070,円香,"一緒に死んだら、
次も一緒に生まれるって迷信","一起死去的话，
下次也会一起诞生，这个迷信的说法",283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,14,4901021080080,円香,最悪じゃない？,这也太糟糕了吧？,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,6,4901021280010,円香,笑顔に騙されて,被笑容所欺骗,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,8,4901021280020,円香,触れるのもためらって,犹豫着是否要抚摸你,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,10,4901021280030,円香,……,,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,11,4901021280040,円香,"…………死ぬふりをして、
あなたの前から消えることもできた","…………装作死的样子，
也可以从你的眼前消失",283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,13,4901021280050,円香,あなただけは──,只有你——,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,14,4901021280060,円香,私に、騙されてほしくなかったのに,明明是我最不想欺骗的,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,14,4001040080090,円香,……で、かけ直したの？,……然后你打回去了吗？,283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,23,4001040080160,円香,樋口です,这里是樋口,283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,28,4001040080190,円香,すみませんが簡潔にお願いします,不好意思请简单说明,283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
