file,line_no,id,speaker,trans,category,arc,episode
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,6,4901900420030,円香,"你在这之中
有倾注什么心意吗？",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,8,4901900420040,円香,哼,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,9,4901900420050,円香,"那么，如果觉得好吃的话
就说明你在说谎吧？",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情円2.csv,10,4901900420060,円香,……我开动了,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情円2
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情圆香1.csv,3,4901900410010,円香,,283活动剧情,2025ホワイトデー スペシャルコミュ,25白情圆香1
283活动剧情/2025ホワイトデー スペシャルコミュ/25白情圆香1.csv,5,4901900410020,円香,"……谢谢
我开动了",283活动剧情,2025ホワイトデー スペシャルコミュ,25白情圆香1
283活动剧情/5th Anniversary 当日スペシャルコミュ/5th Anniversary-ノクチル.csv,5,4901041060040,円香,,283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-ノクチル
283活动剧情/5th Anniversary 当日スペシャルコミュ/5th Anniversary-ノクチル.csv,6,4901041060050,円香,……倒也、没什么要说的,283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-ノクチル
283活动剧情/5th Anniversary 当日スペシャルコミュ/5th Anniversary-ノクチル.csv,7,4901041060060,円香,"现在，仅仅只是在思考，
我在这里的理由",283活动剧情,5th Anniversary 当日スペシャルコミュ,5th Anniversary-ノクチル
283活动剧情/Detective×Murder/special_communications_490103202.csv,15,4901032020070,円香,"……总之，还是服从吧
不过，这并不代表我信任你",283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103202.csv,16,4901032020080,円香,"嘛，既然要召集有名的侦探，
你应该也已经做好被怀疑的心理准备了吧",283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103202.csv,42,4901032020280,円香,"啊啊，没什么……
只是因为我们住得很近而已",283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103202.csv,43,4901032020290,円香,说是青梅竹马也可以,283活动剧情,Detective×Murder,special_communications_490103202
283活动剧情/Detective×Murder/special_communications_490103212.csv,10,4901032120090,円香,"……浅仓呢？
那段时间，你在做什么",283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情/Detective×Murder/special_communications_490103212.csv,12,4901032120110,円香,,283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情/Detective×Murder/special_communications_490103212.csv,13,4901032120120,円香,那，就当你没有不在场证明吧,283活动剧情,Detective×Murder,special_communications_490103212
283活动剧情/Detective×Murder/【２日目】16_52-密室からの脱出１.csv,14,4901032280040,円香,"原来如此
请你说得再详细些",283活动剧情,Detective×Murder,【２日目】16_52-密室からの脱出１
283活动剧情/Detective×Murder/【２日目】16_52-密室からの脱出１.csv,15,4901032280050,円香,姑且回顾一下现场的样子的话,283活动剧情,Detective×Murder,【２日目】16_52-密室からの脱出１
283活动剧情/Detective×Murder/【２日目】16_52-密室からの脱出１.csv,16,4901032280060,円香,"天窗的外面并没有能悬挂绳子的地方，
房间里的展示架也无法作为落脚点——",283活动剧情,Detective×Murder,【２日目】16_52-密室からの脱出１
283活动剧情/Detective×Murder/【２日目】18_36-理由.csv,63,4901032320540,円香,…………她们是这么说的,283活动剧情,Detective×Murder,【２日目】18_36-理由
283活动剧情/Detective×Murder/【２日目】19_00-追跡者.csv,5,4901032220020,円香,真可笑啊,283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情/Detective×Murder/【２日目】19_00-追跡者.csv,6,4901032220030,円香,"也就是说……
……解毒剂是假的……",283活动剧情,Detective×Murder,【２日目】19_00-追跡者
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,7,4901032150060,円香,……那，要调查一下那个吗？,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,8,4901032150070,円香,"对不起
希望你也能来帮个忙",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,10,4901032150080,円香,难道这里还有其他人吗,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,20,4901032150150,円香,"……嘛，现在还不知道就是了
总之，就是某个想让我们读到它的人吧",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,21,4901032150160,円香,身为弟子的你知道手账的内容吗？,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,23,4901032150170,円香,……是吗,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,24,4901032150180,円香,那么，你也应该读读看呢,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,36,4901032150240,円香,不要这么早就下结论,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,41,4901032150290,円香,"……
能确认一下外面吗",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,42,4901032150300,円香,可以的话，希望你能为我们带路,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,45,4901032150310,円香,……你能理解这么快真是帮大忙了,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,51,4901032150360,円香,"大概是八宫小姐和有栖川小姐的……？
她们也说过自己去过外面",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,68,4901032150480,円香,"什么……？
你想说，犯人是飞来的吗？",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,75,4901032150550,円香,"…………
虽然不能说完全没有可能，但是很难想象",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,76,4901032150560,円香,"天窗偶然保持着敞开的状态，
将不速之客迎入了室内……",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,77,4901032150570,円香,"你想说，“A”就因为这种小失误
把危险人物放了进来吗？",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,94,4901032150720,円香,……这对身为弟子的你不是个好消息吗？,283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/Detective×Murder/【２日目】午前-透・円香・小糸・雛菜.csv,95,4901032150730,円香,"因为，这样你就可以主张说
这些足迹不是自己留下的了",283活动剧情,Detective×Murder,【２日目】午前-透・円香・小糸・雛菜
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,7,4001011090040,円香,因为是“偶像”啊，那不是理所当然的吗,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,11,4001011090051,透＆円香＆小糸＆雛菜,…………,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,14,4001011090080,円香,那种小事无所谓吧,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,22,4001011090121,円香＆プロデューサー,…………,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,24,4001011090130,円香,——我可没有和你做出相同的反应,283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/PiCNiC BASKET！/出るんだって、虹.csv,26,4001011090150,円香,"等……
拿来",283活动剧情,PiCNiC BASKET！,出るんだって、虹
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,3,4901021690010,円香,是啊……,283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,5,4901021690020,円香,是啊,283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,7,4901021690030,円香,然而我们是大盗这件事也不会改变啊,283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,8,4901021690040,円香,"这次只是正好
我们的目标是恶党罢了",283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,10,4901021690050,円香,"明明都是一丘之貉，
却得意洋洋地称自己是“义贼”——",283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/大泥棒×町人の喧嘩×一件落着-時代劇（円香）.csv,11,4901021690060,円香,不应该用词语来装饰自己,283活动剧情,World×Code,大泥棒×町人の喧嘩×一件落着-時代劇（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,2,4901021080010,円香,红色吗……还是说蓝色……,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,4,4901021080020,円香,……是想死吗？,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,5,4901021080030,円香,不想的话就从这里消失,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,8,4901021080040,円香,没听过这种事,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,10,4901021080050,円香,不要剥夺别人的觉悟,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,12,4901021080060,円香,"………………
你知道吗？",283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,13,4901021080070,円香,"一起死去的话，
下次也会一起诞生，这个迷信的说法",283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/岸壁で×爆破装置×決めセリフ-探偵（円香）.csv,14,4901021080080,円香,这也太糟糕了吧？,283活动剧情,World×Code,岸壁で×爆破装置×決めセリフ-探偵（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,6,4901021280010,円香,被笑容所欺骗,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,8,4901021280020,円香,犹豫着是否要抚摸你,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,10,4901021280030,円香,,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,11,4901021280040,円香,"…………装作死的样子，
也可以从你的眼前消失",283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,13,4901021280050,円香,只有你——,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/World×Code/戦場で×怪盗×裏切り-敵対ロマンス（円香）.csv,14,4901021280060,円香,明明是我最不想欺骗的,283活动剧情,World×Code,戦場で×怪盗×裏切り-敵対ロマンス（円香）
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,14,4001040080090,円香,……然后你打回去了吗？,283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,23,4001040080160,円香,这里是樋口,283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,28,4001040080190,円香,不好意思请简单说明,283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,29,4001040080200,円香,我们午休没那么长时间,283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,44,4001040080280,円香,"没什么
请继续",283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,48,4001040080300,円香,……是吗，我知道了,283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,49,4001040080310,円香,"感谢您的联络
那么",283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,77,4001040080480,円香,"对了
那件事还没做",283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/エンディング-凡庸な音たち.csv,79,4001040080500,円香,"拖地的
请小糸喝果汁",283活动剧情,さざなみはいつも凡庸な音がする,エンディング-凡庸な音たち
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,8,4001040010050,円香,"投票吧
下次要上的节目的那个",283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,10,4001040010070,円香,没有,283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,18,4001040010130,円香,说起来,283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,27,4001040010200,円香,不如说投票有用吗？,283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,29,4001040010220,円香,"就算我们所有人都投
1天也只有那4票而已",283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,30,4001040010230,円香,就算在期间内每天都投，也不是什么大数目,283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,33,4001040010260,円香,"……那样的话
这个节目一开始就结束了吧",283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,39,4001040010320,円香,,283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,40,4001040010330,円香,反正这也是为了炒热节目气氛的造假,283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,41,4001040010340,円香,"一开始
不就决定好内容是什么了吗？",283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,50,4001040010410,円香,小糸为什么来了,283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
283活动剧情/さざなみはいつも凡庸な音がする/オープニング-成長.csv,51,4001040010420,円香,"今天
不也有暑期补课吗",283活动剧情,さざなみはいつも凡庸な音がする,オープニング-成長
