file,line_no,id,speaker,text,trans,category,arc,episode
283活动剧情\Detective×Murder\【２日目】16_28-凶器について２.csv,10,4901032380010,甘奈,"千雪さんが作ったの
さくさくで軽かったけど……","虽然千雪小姐做的饼干
确实很脆很轻盈，但……",283活动剧情,Detective×Murder,【２日目】16_28-凶器について２
283活动剧情\Detective×Murder\【２日目】16_28-凶器について２.csv,34,4901032380130,甘奈,"でも、それで……
犯人はいつ、どんな風に『Ａ』を……？","但是，那样的话……
犯人是在什么时候，怎样杀害了“A”的呢……？",283活动剧情,Detective×Murder,【２日目】16_28-凶器について２
283活动剧情\Detective×Murder\【２日目】18_36-理由.csv,4,4901032320010,甘奈,"ねえ、千雪さん……
どうして……？","呐，千雪小姐……
为什么……？",283活动剧情,Detective×Murder,【２日目】18_36-理由
283活动剧情\Detective×Murder\【２日目】18_36-理由.csv,5,4901032320020,甘奈,"一番先に『Ａ』の元にたどり着いて
実力を証明したんだから殺す必要なんて……","你已经最早抵达了“A”的房间
并证明了自己的实力，所以完全没有这么做的必要……",283活动剧情,Detective×Murder,【２日目】18_36-理由
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,4,4901032160030,甘奈,だね,是啊,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,5,4901032160040,甘奈,"それに、みんな現場を見にいくんだったら
少し時間をずらした方がよさそうかも","而且，如果大家都去查看现场了
还是稍微错开一下时间会比较好吧",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,12,4901032160090,甘奈,あ、お弟子さん！,啊、弟子先生！,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,13,4901032160100,甘奈,"ちょうどよかった！
今、千雪さんに状況を伝えてたところだったんだよ","你来得正好！
我们刚才正好在向千雪小姐传达状况",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,15,4901032160120,甘奈,"千雪さん、ロビーであさひちゃんたちとお話してたから
その間にちょっとね……！","千雪小姐当时正在大堂和小朝日她们说话
所以，我们就趁着那段时间去了一趟……！",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,16,4901032160130,甘奈,"……『Ａ』のジャケットを調べてたら、
中にあったメモの字が、にじんでることに気がついたの","……我调查了“A”的夹克，
发现里面的便条上的字都渗开了",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,20,4901032160170,甘奈,絨毯も本も、遺体のそばのだけが濡れてた,绒毯和书都只有靠近遗体旁边的部分湿了,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,21,4901032160180,甘奈,だからね、甘奈たち言ってたの,所以，甘奈我们在想,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,22,4901032160190,甘奈,"もしかすると『Ａ』の遺体はしばらく、
雨に打たれてたんじゃないかな？　って……",“A”的遗体，是不是被雨淋过一段时间呢……？,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,30,4901032160320,甘奈,"えっとね、甘奈、
『Ａ』は即死だって聞いた気がするかな？",嗯，甘奈好像听说过“A”是当即死亡的？,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,31,4901032160330,甘奈,"『Ａ』の遺体、
最初は天窓の下にあったのかも？",“A”的遗体，可能一开始在天窗下面？,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,34,4901032160240,甘奈,"ドアからだと、カメラに映っちゃいそうだし……
血痕や道具の後始末も大変そう","如果是从门进来的，就会被摄像头拍到……
收拾血痕和道具应该也会很麻烦",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,37,4901032160270,甘奈,うん……,嗯……,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,38,4901032160280,甘奈,"『Ａ』の遺体は
最初は雨が降り込む、天窓の下にあったのかも……？","“A”的遗体，有可能一开始是在
有雨落进来的天窗下面的……？",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,39,4901032160200,甘奈,うん……,嗯……,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,40,4901032160210,甘奈,"『Ａ』の遺体は元々
天窓の下にあったのかも……",“A”的遗体有可能一开始是在天窗下面的……,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,44,4901032160370,甘奈,"身体を冷やせば、
死亡推定時刻をずらせそうな気がするよね……","如果冷却了身体，
应该就能引导我们误算死亡推定时刻了吧……",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,51,4901032160400,甘奈,"昨日の夜、９時半ごろと10時半過ぎに、
甘奈たちは千雪さんと台所で会ってたの","昨天晚上，在9点半左右还有10点半之后，
甘奈我们都在厨房见到了千雪小姐",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,54,4901032160430,甘奈,"９時半にキッチンに行ったのは
ふたりでココアを飲もうと思ったからなんだけど","9点半左右，我们想一起喝点热可可，
所以就去了厨房",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,58,4901032160470,甘奈,"ミルクも甘奈と甜花ちゃんの服にかかって、
大変だったんだよね","牛奶也洒到了甘奈和小甜花的衣服上，
真的很不得了呢",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,59,4901032160480,甘奈,"でも、千雪さんが『あとで一緒に片づけておくから
大丈夫』って言ってくれて……","但是，千雪小姐对我们说
“我之后会一起收拾的所以没关系”……",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,62,4901032160510,甘奈,"夜のうちに洗っておいたよ！
心配してくれてありがと、千雪さん！","我们已经趁着晚上洗好了哦！
谢谢你担心我们，千雪小姐！",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,67,4901032160560,甘奈,"10時半に会った時は
パジャマに着替えてたね","10点半我们再次见面的时候
千雪小姐就已经换上了睡衣呢",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,75,4901032160610,甘奈,"クッキーもらいに来た時は、ロビーで他の人を待たせてて
あんまりお礼言えなかったから","来拿饼干的时候，大堂还有其他人在等我们，
所以我们没能好好道谢",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,76,4901032160620,甘奈,今、こうして来てたんだ,所以，我们现在才会过来,283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,81,4901032160630,甘奈,"甘奈もそうかな、って思ったんだけど……
さっき調べてみたら、冷えムラとかはなかったよ","虽然甘奈也这么想过……
但刚才调查了一下之后，我发现并没有制冷不均的问题",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Detective×Murder\【２日目】午前-甘奈・甜花・千雪.csv,84,4901032160660,甘奈,"うん、ミルクの隣にはコーラのペットボトルが入ってたけど
凍ってなかったのは覚えてる……","嗯，我记得牛奶的旁边放着一瓶可乐
但那瓶可乐并没有冻住……",283活动剧情,Detective×Murder,【２日目】午前-甘奈・甜花・千雪
283活动剧情\Endless×Loop\Aシナリオ-正直者の頭に神宿る.csv,4,4901002010020,甘奈,"甘奈たちも！
いってきまーす☆","甘奈我们也！
出发了☆",283活动剧情,Endless×Loop,Aシナリオ-正直者の頭に神宿る
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,8,4901002050040,甘奈,"お兄ちゃんおっかえり～
今日もお仕事お疲れ様☆","欢迎回来，哥哥～
今天工作也辛苦了☆",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,10,4901002050050,甘奈,あれ？　何かおかしかった？,咦？有哪里奇怪吗？,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,23,4901002050130,甘奈,長男、だよね☆,是长子☆,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,38,4901002050200,甘奈,甜花ちゃん……！,甜花……！,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,40,4901002050210,甘奈,"うん！
じゃあ今日は甘奈がお皿を出す係ねっ","嗯！
那今天甘奈负责拿盘子",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,47,4901002050240,甘奈,"よかったね、甜花ちゃん
頑張って作った甲斐あったね","太好了呢，甜花
努力做出来没有白费苦心",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,49,4901002050251,甘奈＆千雪,ふふっ……,呵呵……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,51,4901002050260,甘奈,"あっ！　お兄ちゃん、お箸が止まってるよ？
甘奈、もらっちゃおうかなー","啊！哥哥，筷子停下来了哦？
甘奈，要不要替你吃掉呢",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,55,4901002050280,甘奈,"ふぅ……！
甘奈、お腹いっぱい……！","呼……！
甘奈，吃得很饱……！",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,59,4901002050310,甘奈,"それじゃあ……
お兄ちゃん、次は甘奈たちと遊ぼ！","那么……
哥哥，接下来跟甘奈我们玩吧！",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,64,4901002050340,甘奈,"え……お兄ちゃん、どっか行っちゃうの……？
やだよ……","诶……哥哥，要出去吗……？
不要啊……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,69,4901002050370,甘奈,でも……！,但是……！,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,71,4901002050390,甘奈,……うん……,……嗯……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,78,4901002050440,甘奈,そうだね……大事なことなんだもんね……,是啊……毕竟是重要的事情……,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,86,4901002050470,甘奈,"大丈夫？
プロデューサーさん、最近働きすぎじゃない……？","没事吗？
制作人，最近没有工作过头吗……？",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,94,4901002050510,甘奈,"えー？
どうしたの急に？","诶？
突然是怎么了啊",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,98,4901002050540,甘奈,"えへへ、そうだね
なんとなく、あったかい気持ちになるね","诶嘿嘿，是啊
总觉得，心里变得暖洋洋的",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,128,4901002050690,甘奈,"あ～！　ふたりだけお兄ちゃんに食べてもらって、
なんかズルいな～！","啊～！就只有你们俩给哥哥吃，
总觉得好狡猾啊～！",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,129,4901002050700,甘奈,甘奈も、何か作ってくる！,甘奈也要做些什么！,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,131,4901002050710,甘奈,お兄ちゃん……甘奈の料理だけ、食べられないの……？,哥哥……就只吃不下甘奈做的菜吗……？,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,134,4901002050730,甘奈,"でも～……
甘奈だけ、食べてもらってない……","可是～……
只有甘奈没请哥哥吃自己做的菜……",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,136,4901002050740,甘奈,"え！　いいの！？
やったー☆",诶！可以吗！？太好了☆,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,138,4901002050760,甘奈,"うん！　明日の朝は
とびっきり美味しいの作ってあげるからね、お兄ちゃん！","嗯！明天早上
会做非常好吃的菜哦，哥哥！",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,144,4901002050790,甘奈,"そうだね、甜花ちゃん
お兄ちゃんには、明日また思いっきり遊んでもらおう！","是啊，甜花
明天再跟哥哥一起尽情地玩耍吧！",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,146,4901002050810,甘奈,お休みなさ～い☆,晚安☆,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,156,4901002050840,甘奈,あ！　お兄ちゃん！？,啊！哥哥！？,283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Endless×Loop\C-2シナリオ-プロデューサーじゃない！.csv,160,4901002050860,甘奈,"えへへ、
お兄ちゃんはず～っとおうちにいるんだよ☆","诶嘿嘿，
哥哥一～直在我们家哦☆",283活动剧情,Endless×Loop,C-2シナリオ-プロデューサーじゃない！
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,52,4901011020210,甘奈,失礼しま～す……,打扰～了……,283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,53,4901011020220,甘奈,"……！
カウンセラー室ってこうなってるんだ……",……！辅导室原来是这样的啊……,283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,55,4901011020230,甘奈,"あ……いきなり来て
自己紹介もしないでごめんなさい","啊……突然到访
很抱歉我还没做自我介绍",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,56,4901011020240,甘奈,"大崎甘奈っていいます
よろしくお願いします",我是大崎甘奈，请多关照,283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,58,4901011020250,甘奈,"あ、うん……
甘奈、最近悩んでることがあって……","啊，好的……
甘奈最近有烦恼的事情……",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,59,4901011020260,甘奈,"あのね……甘奈、甜花ちゃんのことが
すごく心配で……","那个……甘奈，很担心
甜花……",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,61,4901011020270,甘奈,"甘奈の双子のお姉ちゃん！
すっごくかわいーんだ──","是甘奈的双胞胎姐姐！
超可爱的——",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,62,4901011020280,甘奈,"……あっ！
ご、ごめんね、急に大きな声出しちゃって……","……啊！
抱，抱歉，突然这么大声……",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,64,4901011020290,甘奈,"うん……甘奈、甜花ちゃんのためなら
なんだってしてあげたいって思ってるの","嗯……甘奈，只要是为了甜花
什么都会做的",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,65,4901011020300,甘奈,でも……最近の甜花ちゃんはなんだか……,但是……总觉得最近的甜花……,283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,67,4901011020310,甘奈,"元気がないっていうとちょっと違うんだけど……
なんか変な感じがするんだ……","也不是说变得无精打采……
总感觉有点奇怪……",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,68,4901011020320,甘奈,"本当になんとなくなんだけど
一緒にいるといつもと違うなって感じがするの……","只是隐隐约约的
在一起的时候感觉和往常不一样……",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,70,4901011020330,甘奈,"うん……上手く説明できないんだけど……
甜花ちゃんらしくないっていうか……","嗯……不知道该怎么说明……
该说是变得不像是甜花了吗……",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,71,4901011020340,甘奈,"でもでも、本当なの……！
甜花ちゃん、いつもと何かが違ってて……","但是，是真的……！
甜花她，和往常有点不一样……",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,74,4901011020350,甘奈,"あ、そうだ……！　甜花ちゃんが変わった
きっかけ、ちょっと心当たりがあって","啊，对了……！我大概知道
甜花改变的契机",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,76,4901011020360,甘奈,"うん。甜花ちゃん、
授業中に居眠りしちゃうことがよくあるんだけど","嗯。甜花，
上课时经常打瞌睡",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,78,4901011020370,甘奈,"反省しなさいって、懺悔室に連れてかれたことがあったの
その時から変わっちゃったような気がして……","之前有被带去忏悔室反省
从那时起她就变得奇怪了",283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
283活动剧情\Secret×Rose\シナリオB カウンセラー室にて.csv,79,4901011020380,甘奈,あの部屋、きっと何かあるんじゃないかな……,我觉得，那个房间里，肯定有什么……,283活动剧情,Secret×Rose,シナリオB カウンセラー室にて
